Date/Time	Latitude	Longitude	Speed [kn]	Course [deg]
2020-07-15T09:10	81.30415	0.33562	0.205	187.5
2020-07-15T09:20	81.30361	0.33502	0.197	189.5
2020-07-15T09:30	81.30308	0.33438	0.194	190.4
2020-07-15T09:40	81.30256	0.33365	0.190	192.0
2020-07-15T09:50	81.30206	0.33282	0.185	194.1
2020-07-15T10:00	81.30158	0.33202	0.180	194.1
2020-07-15T10:10	81.30112	0.33111	0.173	196.5
2020-07-15T10:20	81.30069	0.33015	0.163	198.6
2020-07-15T10:30	81.30030	0.32918	0.151	200.6
2020-07-15T10:40	81.29992	0.32820	0.144	201.6
2020-07-15T10:50	81.29956	0.32717	0.141	203.4
2020-07-15T11:00	81.29922	0.32609	0.138	205.2
2020-07-15T11:10	81.29889	0.32504	0.132	205.8
2020-07-15T11:20	81.29857	0.32399	0.127	206.8
2020-07-15T11:30	81.29827	0.32299	0.122	206.4
2020-07-15T11:40	81.29798	0.32208	0.116	205.3
2020-07-15T11:50	81.29771	0.32116	0.108	207.7
2020-07-15T12:00	81.29746	0.32034	0.100	206.5
2020-07-15T12:10	81.29720	0.31952	0.105	205.2
2020-07-15T12:20	81.29694	0.31885	0.102	201.0
2020-07-15T12:30	81.29667	0.31821	0.103	199.9
2020-07-15T12:40	81.29643	0.31761	0.092	200.7
2020-07-15T12:50	81.29620	0.31700	0.090	202.0
2020-07-15T13:00	81.29596	0.31646	0.091	198.7
2020-07-15T13:10	81.29573	0.31600	0.085	197.3
2020-07-15T13:20	81.29551	0.31560	0.085	194.7
2020-07-15T13:30	81.29525	0.31526	0.094	191.4
2020-07-15T13:40	81.29502	0.31500	0.086	189.7
2020-07-15T13:50	81.29474	0.31483	0.100	185.4
2020-07-15T14:00	81.29446	0.31479	0.101	181.0
2020-07-15T14:10	81.29418	0.31482	0.102	179.1
2020-07-15T14:20	81.29387	0.31495	0.111	176.3
2020-07-15T14:30	81.29357	0.31512	0.109	175.2
2020-07-15T14:40	81.29326	0.31534	0.113	174.1
2020-07-15T14:50	81.29291	0.31567	0.125	171.7
2020-07-15T15:00	81.29257	0.31604	0.124	170.7
2020-07-15T15:10	81.29221	0.31648	0.131	169.5
2020-07-15T15:20	81.29183	0.31691	0.141	170.5
2020-07-15T15:30	81.29141	0.31737	0.151	170.4
2020-07-15T15:40	81.29099	0.31796	0.156	168.1
2020-07-15T15:50	81.29054	0.31859	0.164	167.8
2020-07-15T16:00	81.29009	0.31921	0.166	168.4
2020-07-15T16:10	81.28963	0.31989	0.168	167.1
2020-07-15T16:20	81.28916	0.32055	0.174	168.0
2020-07-15T16:30	81.28868	0.32126	0.178	167.4
2020-07-15T16:40	81.28817	0.32198	0.186	167.9
2020-07-15T16:50	81.28766	0.32269	0.187	168.0
2020-07-15T17:00	81.28713	0.32352	0.198	166.8
2020-07-15T17:10	81.28662	0.32430	0.190	167.0
2020-07-15T17:20	81.28606	0.32507	0.203	168.1
2020-07-15T17:30	81.28550	0.32590	0.207	167.4
2020-07-15T17:40	81.28494	0.32671	0.207	167.6
2020-07-15T17:50	81.28438	0.32748	0.208	168.4
2020-07-15T18:00	81.28380	0.32825	0.213	168.6
2020-07-15T18:10	81.28319	0.32903	0.224	168.9
2020-07-15T18:20	81.28262	0.32968	0.206	170.2
2020-07-15T18:30	81.28201	0.33031	0.222	171.1
2020-07-15T18:40	81.28141	0.33081	0.220	172.8
2020-07-15T18:50	81.28081	0.33124	0.218	173.8
2020-07-15T19:00	81.28018	0.33165	0.226	174.3
2020-07-15T19:10	81.27960	0.33195	0.211	175.4
2020-07-15T19:20	81.27901	0.33207	0.211	178.3
2020-07-15T19:30	81.27840	0.33202	0.221	180.7
2020-07-15T19:40	81.27781	0.33202	0.212	180.1
2020-07-15T19:50	81.27722	0.33182	0.211	182.9
2020-07-15T20:00	81.27665	0.33155	0.206	184.1
2020-07-15T20:10	81.27609	0.33115	0.204	186.2
2020-07-15T20:20	81.27554	0.33067	0.199	187.5
2020-07-15T20:30	81.27501	0.33011	0.192	189.3
2020-07-15T20:40	81.27450	0.32945	0.190	191.0
2020-07-15T20:50	81.27400	0.32874	0.182	192.2
2020-07-15T21:00	81.27352	0.32793	0.178	194.5
2020-07-15T21:10	81.27305	0.32704	0.177	195.9
2020-07-15T21:20	81.27259	0.32616	0.173	196.3
2020-07-15T21:30	81.27217	0.32526	0.161	197.8
2020-07-15T21:40	81.27174	0.32430	0.164	198.6
2020-07-15T21:50	81.27133	0.32331	0.155	200.6
2020-07-15T22:00	81.27095	0.32227	0.148	202.5
2020-07-15T22:10	81.27058	0.32120	0.145	203.8
2020-07-15T22:20	81.27023	0.32014	0.141	204.2
2020-07-15T22:30	81.26990	0.31898	0.135	207.9
2020-07-15T22:40	81.26956	0.31781	0.137	208.0
2020-07-15T22:50	81.26924	0.31663	0.131	209.4
2020-07-15T23:00	81.26894	0.31547	0.127	210.3
2020-07-15T23:10	81.26865	0.31434	0.121	210.5
2020-07-15T23:20	81.26837	0.31322	0.117	211.4
2020-07-15T23:30	81.26810	0.31213	0.116	211.0
2020-07-15T23:40	81.26783	0.31111	0.110	210.5
2020-07-15T23:50	81.26757	0.31008	0.110	210.8
2020-07-16T00:00	81.26729	0.30904	0.115	209.5
2020-07-16T00:10	81.26703	0.30814	0.106	207.8
2020-07-16T00:20	81.26677	0.30725	0.107	207.0
2020-07-16T00:30	81.26648	0.30629	0.117	206.8
2020-07-16T00:40	81.26620	0.30551	0.110	202.8
2020-07-16T00:50	81.26592	0.30482	0.104	201.1
2020-07-16T01:00	81.26562	0.30417	0.117	197.6
2020-07-16T01:10	81.26529	0.30360	0.121	195.1
2020-07-16T01:20	81.26496	0.30311	0.120	192.8
2020-07-16T01:30	81.26463	0.30271	0.124	190.2
2020-07-16T01:40	81.26426	0.30242	0.132	186.8
2020-07-16T01:50	81.26389	0.30220	0.135	185.2
2020-07-16T02:00	81.26350	0.30208	0.140	182.7
2020-07-16T02:10	81.26309	0.30197	0.147	182.5
2020-07-16T02:20	81.26267	0.30197	0.152	179.9
2020-07-16T02:30	81.26222	0.30202	0.162	179.1
2020-07-16T02:40	81.26174	0.30214	0.174	177.7
2020-07-16T02:50	81.26129	0.30234	0.161	176.3
2020-07-16T03:00	81.26079	0.30258	0.182	175.7
2020-07-16T03:10	81.26027	0.30286	0.188	175.5
2020-07-16T03:20	81.25973	0.30322	0.193	174.0
2020-07-16T03:30	81.25918	0.30356	0.199	174.6
2020-07-16T03:40	81.25861	0.30394	0.207	174.3
2020-07-16T03:50	81.25803	0.30430	0.210	174.6
2020-07-16T04:00	81.25742	0.30471	0.220	174.1
2020-07-16T04:10	81.25682	0.30512	0.218	174.1
2020-07-16T04:20	81.25620	0.30552	0.224	174.5
2020-07-16T04:30	81.25556	0.30594	0.229	174.3
2020-07-16T04:40	81.25491	0.30637	0.236	174.3
2020-07-16T04:50	81.25425	0.30674	0.238	175.0
2020-07-16T05:00	81.25358	0.30714	0.245	174.9
2020-07-16T05:10	81.25291	0.30748	0.241	175.5
2020-07-16T05:20	81.25222	0.30785	0.250	175.3
2020-07-16T05:30	81.25151	0.30821	0.256	175.6
2020-07-16T05:40	81.25081	0.30851	0.253	176.3
2020-07-16T05:50	81.25009	0.30887	0.258	175.6
2020-07-16T06:00	81.24939	0.30920	0.252	175.8
2020-07-16T06:10	81.24868	0.30953	0.259	176.0
2020-07-16T06:20	81.24796	0.30982	0.260	176.5
2020-07-16T06:30	81.24723	0.31009	0.261	176.7
2020-07-16T06:40	81.24651	0.31032	0.262	177.3
2020-07-16T06:50	81.24579	0.31061	0.259	176.5
2020-07-16T07:00	81.24506	0.31084	0.261	177.3
2020-07-16T07:10	81.24433	0.31100	0.265	178.1
2020-07-16T07:20	81.24361	0.31107	0.259	179.2
2020-07-16T07:30	81.24289	0.31108	0.260	179.8
2020-07-16T07:40	81.24217	0.31104	0.258	180.6
2020-07-16T07:50	81.24146	0.31093	0.254	181.3
2020-07-16T08:00	81.24075	0.31074	0.257	182.3
2020-07-16T08:10	81.24005	0.31050	0.253	183.0
2020-07-16T08:20	81.23935	0.31019	0.252	183.9
2020-07-16T08:30	81.23865	0.30984	0.253	184.3
2020-07-16T08:40	81.23801	0.30937	0.230	186.5
2020-07-16T08:50	81.23736	0.30893	0.236	185.9
2020-07-16T09:00	81.23670	0.30827	0.241	188.6
2020-07-16T09:10	81.23606	0.30751	0.233	190.3
2020-07-16T09:20	81.23544	0.30676	0.227	190.4
2020-07-16T09:30	81.23484	0.30600	0.223	190.8
2020-07-16T09:40	81.23426	0.30508	0.213	193.7
2020-07-16T09:50	81.23370	0.30415	0.209	194.2
2020-07-16T10:00	81.23315	0.30318	0.205	195.0
2020-07-16T10:10	81.23265	0.30213	0.187	197.9
2020-07-16T10:20	81.23215	0.30100	0.191	198.9
2020-07-16T10:30	81.23166	0.29978	0.190	200.7
2020-07-16T10:40	81.23117	0.29858	0.188	200.6
2020-07-16T10:50	81.23069	0.29742	0.183	200.2
2020-07-16T11:00	81.23022	0.29623	0.183	201.0
2020-07-16T11:10	81.22976	0.29493	0.180	203.3
2020-07-16T11:20	81.22930	0.29368	0.178	202.8
2020-07-16T11:30	81.22885	0.29236	0.177	204.0
2020-07-16T11:40	81.22841	0.29112	0.175	202.9
2020-07-16T11:50	81.22796	0.28988	0.175	202.8
2020-07-16T12:00	81.22752	0.28859	0.173	204.2
2020-07-16T12:10	81.22708	0.28729	0.174	204.2
2020-07-16T12:20	81.22664	0.28607	0.171	203.1
2020-07-16T12:30	81.22620	0.28493	0.171	201.6
2020-07-16T12:40	81.22576	0.28381	0.170	201.0
2020-07-16T12:50	81.22533	0.28287	0.164	198.5
2020-07-16T13:00	81.22488	0.28197	0.168	196.9
2020-07-16T13:10	81.22444	0.28113	0.164	196.4
2020-07-16T13:20	81.22400	0.28030	0.165	196.0
2020-07-16T13:30	81.22357	0.27947	0.162	196.3
2020-07-16T13:40	81.22312	0.27876	0.165	193.7
2020-07-16T13:50	81.22272	0.27815	0.148	193.0
2020-07-16T14:00	81.22228	0.27753	0.162	192.1
2020-07-16T14:10	81.22182	0.27703	0.166	189.6
2020-07-16T14:20	81.22135	0.27656	0.174	188.5
2020-07-16T14:30	81.22083	0.27618	0.188	186.4
2020-07-16T14:40	81.22030	0.27598	0.192	183.3
2020-07-16T14:50	81.21975	0.27576	0.197	183.5
2020-07-16T15:00	81.21919	0.27560	0.200	182.5
2020-07-16T15:10	81.21863	0.27561	0.203	179.8
2020-07-16T15:20	81.21806	0.27563	0.207	179.7
2020-07-16T15:30	81.21748	0.27573	0.207	178.5
2020-07-16T15:40	81.21689	0.27596	0.212	176.5
2020-07-16T15:50	81.21628	0.27613	0.221	177.6
2020-07-16T16:00	81.21565	0.27638	0.226	176.5
2020-07-16T16:10	81.21499	0.27668	0.238	176.0
2020-07-16T16:20	81.21436	0.27705	0.229	174.9
2020-07-16T16:30	81.21367	0.27748	0.249	174.5
2020-07-16T16:40	81.21299	0.27801	0.249	173.3
2020-07-16T16:50	81.21228	0.27855	0.255	173.2
2020-07-16T17:00	81.21157	0.27915	0.261	172.8
2020-07-16T17:10	81.21083	0.27978	0.266	172.5
2020-07-16T17:20	81.21011	0.28046	0.264	171.9
2020-07-16T17:30	81.20937	0.28112	0.267	172.2
2020-07-16T17:40	81.20863	0.28179	0.269	172.1
2020-07-16T17:50	81.20788	0.28247	0.272	172.1
2020-07-16T18:00	81.20713	0.28306	0.273	173.2
2020-07-16T18:10	81.20638	0.28361	0.273	173.6
2020-07-16T18:20	81.20562	0.28409	0.275	174.5
2020-07-16T18:30	81.20488	0.28456	0.267	174.4
2020-07-16T18:40	81.20412	0.28506	0.274	174.2
2020-07-16T18:50	81.20337	0.28557	0.274	174.2
2020-07-16T19:00	81.20262	0.28581	0.268	177.2
2020-07-16T19:10	81.20187	0.28609	0.271	176.7
2020-07-16T19:20	81.20112	0.28630	0.269	177.6
2020-07-16T19:30	81.20040	0.28638	0.261	179.0
2020-07-16T19:40	81.19968	0.28650	0.258	178.6
2020-07-16T19:50	81.19898	0.28668	0.252	177.8
2020-07-16T20:00	81.19830	0.28664	0.247	180.4
2020-07-16T20:10	81.19764	0.28670	0.237	179.2
2020-07-16T20:20	81.19700	0.28680	0.230	178.6
2020-07-16T20:30	81.19637	0.28680	0.228	180.0
2020-07-16T20:40	81.19575	0.28675	0.221	180.7
2020-07-16T20:50	81.19516	0.28659	0.215	182.4
2020-07-16T21:00	81.19458	0.28654	0.209	180.7
2020-07-16T21:10	81.19401	0.28639	0.204	182.3
2020-07-16T21:20	81.19350	0.28620	0.183	183.3
2020-07-16T21:30	81.19299	0.28611	0.187	181.5
2020-07-16T21:40	81.19248	0.28609	0.184	180.4
2020-07-16T21:50	81.19199	0.28611	0.174	179.6
2020-07-16T22:00	81.19154	0.28608	0.165	180.5
2020-07-16T22:10	81.19110	0.28605	0.158	180.8
2020-07-16T22:20	81.19067	0.28619	0.155	177.1
2020-07-16T22:30	81.19027	0.28620	0.142	179.7
2020-07-16T22:40	81.18990	0.28625	0.134	178.9
2020-07-16T22:50	81.18953	0.28642	0.132	175.8
2020-07-16T23:00	81.18921	0.28665	0.119	174.1
2020-07-16T23:10	81.18888	0.28695	0.117	171.8
2020-07-16T23:20	81.18859	0.28733	0.107	168.7
2020-07-16T23:30	81.18830	0.28775	0.109	167.7
2020-07-16T23:40	81.18803	0.28836	0.102	160.7
2020-07-16T23:50	81.18775	0.28896	0.105	162.0
2020-07-17T00:00	81.18747	0.28951	0.105	163.0
2020-07-17T00:10	81.18718	0.29030	0.113	157.3
2020-07-17T00:20	81.18689	0.29084	0.110	164.2
2020-07-17T00:30	81.18668	0.29175	0.092	146.8
2020-07-17T00:40	81.18643	0.29272	0.105	149.4
2020-07-17T00:50	81.18618	0.29380	0.106	145.8
2020-07-17T01:00	81.18591	0.29486	0.116	149.7
2020-07-17T01:10	81.18568	0.29616	0.108	137.9
2020-07-17T01:20	81.18544	0.29756	0.117	139.1
2020-07-17T01:30	81.18512	0.29886	0.135	147.7
2020-07-17T01:40	81.18485	0.30038	0.128	138.9
2020-07-17T01:50	81.18456	0.30216	0.145	137.4
2020-07-17T02:00	81.18427	0.30415	0.151	133.5
2020-07-17T02:10	81.18396	0.30610	0.155	136.1
2020-07-17T02:20	81.18357	0.30801	0.175	142.8
2020-07-17T02:30	81.18317	0.30995	0.179	143.2
2020-07-17T02:40	81.18276	0.31189	0.185	144.6
2020-07-17T02:50	81.18232	0.31403	0.195	142.9
2020-07-17T03:00	81.18187	0.31623	0.205	143.5
2020-07-17T03:10	81.18138	0.31841	0.213	145.5
2020-07-17T03:20	81.18085	0.32063	0.227	147.4
2020-07-17T03:30	81.18033	0.32297	0.227	145.3
2020-07-17T03:40	81.17979	0.32535	0.235	146.1
2020-07-17T03:50	81.17923	0.32793	0.245	144.5
2020-07-17T04:00	81.17866	0.33050	0.250	145.3
2020-07-17T04:10	81.17806	0.33296	0.256	148.0
2020-07-17T04:20	81.17746	0.33538	0.254	148.3
2020-07-17T04:30	81.17683	0.33749	0.255	152.8
2020-07-17T04:40	81.17617	0.33920	0.256	158.5
2020-07-17T04:50	81.17550	0.34098	0.260	157.8
2020-07-17T05:00	81.17481	0.34253	0.262	160.9
2020-07-17T05:10	81.17410	0.34411	0.270	161.1
2020-07-17T05:20	81.17337	0.34579	0.278	160.4
2020-07-17T05:30	81.17265	0.34759	0.278	159.1
2020-07-17T05:40	81.17193	0.34946	0.281	158.6
2020-07-17T05:50	81.17118	0.35118	0.285	160.5
2020-07-17T06:00	81.17042	0.35274	0.286	162.4
2020-07-17T06:10	81.16961	0.35421	0.302	164.4
2020-07-17T06:20	81.16879	0.35510	0.301	170.6
2020-07-17T06:30	81.16790	0.35558	0.320	175.3
2020-07-17T06:40	81.16696	0.35599	0.340	176.1
2020-07-17T06:50	81.16612	0.35690	0.304	170.6
2020-07-17T07:00	81.16526	0.35769	0.316	172.0
2020-07-17T07:10	81.16443	0.35862	0.300	170.2
2020-07-17T07:20	81.16364	0.35942	0.289	171.2
2020-07-17T07:30	81.16293	0.36046	0.264	167.3
2020-07-17T07:40	81.16225	0.36152	0.252	166.6
2020-07-17T07:50	81.16152	0.36259	0.267	167.1
2020-07-17T08:00	81.16082	0.36346	0.258	169.3
2020-07-17T08:10	81.16009	0.36409	0.266	172.4
2020-07-17T08:20	81.15934	0.36455	0.271	174.6
2020-07-17T08:30	81.15859	0.36486	0.272	176.4
2020-07-17T08:40	81.15783	0.36512	0.271	177.0
2020-07-17T08:50	81.15710	0.36514	0.265	179.7
2020-07-17T09:00	81.15645	0.36523	0.234	178.8
2020-07-17T09:10	81.15584	0.36538	0.218	177.9
2020-07-17T09:20	81.15511	0.36514	0.264	182.8
2020-07-17T09:30	81.15439	0.36429	0.262	190.4
2020-07-17T09:40	81.15366	0.36364	0.264	187.8
2020-07-17T09:50	81.15297	0.36289	0.254	189.4
2020-07-17T10:00	81.15225	0.36214	0.260	189.2
2020-07-17T10:10	81.15168	0.36204	0.205	181.7
2020-07-17T10:20	81.15107	0.36147	0.222	188.1
2020-07-17T10:30	81.15047	0.36083	0.221	189.2
2020-07-17T10:40	81.14989	0.36012	0.211	190.7
2020-07-17T10:50	81.14940	0.35980	0.177	185.9
2020-07-17T11:00	81.14896	0.35971	0.158	181.8
2020-07-17T11:10	81.14848	0.35969	0.174	180.3
2020-07-17T11:20	81.14799	0.35911	0.178	190.5
2020-07-17T11:30	81.14745	0.35849	0.198	190.0
2020-07-17T11:40	81.14697	0.35795	0.174	189.9
2020-07-17T11:50	81.14653	0.35737	0.164	191.2
2020-07-17T12:00	81.14603	0.35671	0.182	191.7
2020-07-17T12:10	81.14558	0.35626	0.166	188.6
2020-07-17T12:20	81.14514	0.35584	0.160	188.3
2020-07-17T12:30	81.14473	0.35560	0.146	185.3
2020-07-17T12:40	81.14436	0.35552	0.135	181.8
2020-07-17T12:50	81.14399	0.35519	0.135	187.7
2020-07-17T13:00	81.14359	0.35460	0.147	192.9
2020-07-17T13:10	81.14322	0.35399	0.137	194.5
2020-07-17T13:20	81.14288	0.35357	0.125	190.7
2020-07-17T13:30	81.14250	0.35315	0.140	189.5
2020-07-17T13:40	81.14214	0.35284	0.128	187.6
2020-07-17T13:50	81.14177	0.35272	0.135	183.0
2020-07-17T14:00	81.14138	0.35262	0.142	182.0
2020-07-17T14:10	81.14098	0.35265	0.142	179.5
2020-07-17T14:20	81.14059	0.35280	0.139	176.4
2020-07-17T14:30	81.14018	0.35319	0.150	171.9
2020-07-17T14:40	81.13976	0.35349	0.152	173.6
2020-07-17T14:50	81.13934	0.35400	0.157	169.7
2020-07-17T15:00	81.13889	0.35465	0.164	167.3
2020-07-17T15:10	81.13838	0.35521	0.188	170.4
2020-07-17T15:20	81.13784	0.35582	0.197	170.2
2020-07-17T15:30	81.13726	0.35639	0.209	171.3
2020-07-17T15:40	81.13664	0.35700	0.226	171.4
2020-07-17T15:50	81.13600	0.35772	0.235	170.2
2020-07-17T16:00	81.13538	0.35818	0.224	173.5
2020-07-17T16:10	81.13473	0.35867	0.236	173.4
2020-07-17T16:20	81.13413	0.35918	0.219	172.4
2020-07-17T16:30	81.13345	0.35987	0.247	171.1
2020-07-17T16:40	81.13273	0.36061	0.263	171.0
2020-07-17T16:50	81.13196	0.36142	0.279	170.8
2020-07-17T17:00	81.13116	0.36232	0.294	170.1
2020-07-17T17:10	81.13034	0.36327	0.298	169.9
2020-07-17T17:20	81.12955	0.36418	0.290	170.0
2020-07-17T17:30	81.12876	0.36479	0.285	173.2
2020-07-17T17:40	81.12798	0.36553	0.286	171.6
2020-07-17T17:50	81.12718	0.36633	0.293	171.3
2020-07-17T18:00	81.12634	0.36705	0.303	172.5
2020-07-17T18:10	81.12558	0.36763	0.276	173.3
2020-07-17T18:20	81.12476	0.36801	0.296	175.9
2020-07-17T18:30	81.12396	0.36831	0.289	176.7
2020-07-17T18:40	81.12315	0.36866	0.290	176.1
2020-07-17T18:50	81.12240	0.36894	0.270	176.7
2020-07-17T19:00	81.12167	0.36936	0.266	174.9
2020-07-17T19:10	81.12092	0.36975	0.270	175.4
2020-07-17T19:20	81.12019	0.36998	0.264	177.2
2020-07-17T19:30	81.11947	0.36996	0.259	180.3
2020-07-17T19:40	81.11881	0.37007	0.237	178.6
2020-07-17T19:50	81.11816	0.37015	0.233	178.8
2020-07-17T20:00	81.11750	0.36985	0.236	184.0
2020-07-17T20:10	81.11683	0.36952	0.244	184.3
2020-07-17T20:20	81.11621	0.36945	0.224	181.1
2020-07-17T20:30	81.11560	0.36953	0.218	178.8
2020-07-17T20:40	81.11503	0.36949	0.206	180.5
2020-07-17T20:50	81.11449	0.36950	0.194	180.0
2020-07-17T21:00	81.11395	0.36957	0.195	178.8
2020-07-17T21:10	81.11342	0.36961	0.191	179.3
2020-07-17T21:20	81.11290	0.36977	0.186	177.3
2020-07-17T21:30	81.11234	0.37017	0.205	173.8
2020-07-17T21:40	81.11187	0.37038	0.167	175.9
2020-07-17T21:50	81.11137	0.37077	0.181	173.2
2020-07-17T22:00	81.11099	0.37114	0.141	171.6
2020-07-17T22:10	81.11056	0.37165	0.155	169.5
2020-07-17T22:20	81.11019	0.37208	0.136	169.9
2020-07-17T22:30	81.10976	0.37255	0.159	170.4
2020-07-17T22:40	81.10936	0.37301	0.145	169.8
2020-07-17T22:50	81.10901	0.37344	0.126	169.2
2020-07-17T23:00	81.10863	0.37388	0.139	169.8
2020-07-17T23:10	81.10827	0.37454	0.135	164.4
2020-07-17T23:20	81.10793	0.37517	0.130	164.2
2020-07-17T23:30	81.10758	0.37623	0.139	154.9
2020-07-17T23:40	81.10723	0.37746	0.143	151.5
2020-07-17T23:50	81.10691	0.37882	0.136	146.1
2020-07-18T00:00	81.10660	0.38055	0.148	139.2
2020-07-18T00:10	81.10634	0.38240	0.140	132.8
2020-07-18T00:20	81.10612	0.38423	0.129	128.0
2020-07-18T00:30	81.10586	0.38631	0.148	128.5
2020-07-18T00:40	81.10564	0.38798	0.122	130.0
2020-07-18T00:50	81.10540	0.38980	0.134	131.0
2020-07-18T01:00	81.10516	0.39174	0.138	128.4
2020-07-18T01:10	81.10490	0.39391	0.153	128.1
2020-07-18T01:20	81.10460	0.39606	0.162	132.2
2020-07-18T01:30	81.10426	0.39798	0.163	139.3
2020-07-18T01:40	81.10386	0.39991	0.178	142.9
2020-07-18T01:50	81.10344	0.40184	0.186	144.9
2020-07-18T02:00	81.10300	0.40366	0.188	147.2
2020-07-18T02:10	81.10254	0.40537	0.190	149.9
2020-07-18T02:20	81.10206	0.40711	0.200	151.1
2020-07-18T02:30	81.10153	0.40879	0.211	153.7
2020-07-18T02:40	81.10097	0.41055	0.224	154.0
2020-07-18T02:50	81.10040	0.41230	0.227	154.7
2020-07-18T03:00	81.09982	0.41414	0.232	153.7
2020-07-18T03:10	81.09923	0.41589	0.233	155.2
2020-07-18T03:20	81.09863	0.41761	0.239	156.4
2020-07-18T03:30	81.09799	0.41926	0.246	158.0
2020-07-18T03:40	81.09733	0.42089	0.255	159.2
2020-07-18T03:50	81.09661	0.42262	0.276	159.5
2020-07-18T04:00	81.09585	0.42442	0.293	160.0
2020-07-18T04:10	81.09504	0.42680	0.320	155.5
2020-07-18T04:20	81.09419	0.42910	0.334	157.3
2020-07-18T04:30	81.09335	0.43101	0.320	160.6
2020-07-18T04:40	81.09248	0.43273	0.327	163.0
2020-07-18T04:50	81.09156	0.43447	0.346	163.7
2020-07-18T05:00	81.09058	0.43610	0.362	165.5
2020-07-18T05:10	81.08957	0.43748	0.373	168.1
2020-07-18T05:20	81.08852	0.43857	0.384	170.9
2020-07-18T05:30	81.08743	0.43959	0.394	171.7
2020-07-18T05:40	81.08629	0.44029	0.414	174.6
2020-07-18T05:50	81.08518	0.44103	0.401	174.0
2020-07-18T06:00	81.08408	0.44155	0.400	175.8
2020-07-18T06:10	81.08298	0.44190	0.397	177.2
2020-07-18T06:20	81.08187	0.44211	0.399	178.3
2020-07-18T06:30	81.08075	0.44220	0.401	179.3
2020-07-18T06:40	81.07966	0.44224	0.394	179.7
2020-07-18T06:50	81.07855	0.44229	0.401	179.6
2020-07-18T07:00	81.07741	0.44224	0.411	180.4
2020-07-18T07:10	81.07626	0.44208	0.414	181.2
2020-07-18T07:20	81.07508	0.44178	0.422	182.3
2020-07-18T07:30	81.07393	0.44149	0.417	182.2
2020-07-18T07:40	81.07274	0.44109	0.426	183.0
2020-07-18T07:50	81.07156	0.44076	0.427	182.5
2020-07-18T08:00	81.07039	0.44050	0.422	182.0
2020-07-18T08:10	81.06923	0.44017	0.417	182.5
2020-07-18T08:20	81.06807	0.43981	0.420	182.8
2020-07-18T08:30	81.06688	0.43947	0.426	182.6
2020-07-18T08:40	81.06569	0.43903	0.432	183.2
2020-07-18T08:50	81.06452	0.43866	0.419	182.9
2020-07-18T09:00	81.06339	0.43834	0.409	182.5
2020-07-18T09:10	81.06225	0.43798	0.411	182.8
2020-07-18T09:20	81.06112	0.43754	0.407	183.4
2020-07-18T09:30	81.06000	0.43748	0.403	180.5
2020-07-18T09:40	81.05882	0.43732	0.425	181.2
2020-07-18T09:50	81.05756	0.43683	0.455	183.4
2020-07-18T10:00	81.05629	0.43628	0.459	183.9
2020-07-18T10:10	81.05500	0.43573	0.463	183.8
2020-07-18T10:20	81.05372	0.43530	0.462	183.0
2020-07-18T10:30	81.05246	0.43522	0.455	180.6
2020-07-18T10:40	81.05122	0.43517	0.444	180.4
2020-07-18T10:50	81.05000	0.43510	0.441	180.5
2020-07-18T11:00	81.04877	0.43494	0.442	181.1
2020-07-18T11:10	81.04753	0.43460	0.446	182.5
2020-07-18T11:20	81.04627	0.43401	0.455	184.1
2020-07-18T11:30	81.04501	0.43322	0.458	185.6
2020-07-18T11:40	81.04374	0.43237	0.459	185.9
2020-07-18T11:50	81.04247	0.43142	0.461	186.6
2020-07-18T12:00	81.04119	0.43045	0.463	186.8
2020-07-18T12:10	81.03991	0.42951	0.464	186.5
2020-07-18T12:20	81.03863	0.42827	0.463	188.7
2020-07-18T12:30	81.03739	0.42678	0.456	190.5
2020-07-18T12:40	81.03613	0.42515	0.461	191.4
2020-07-18T12:50	81.03489	0.42327	0.461	193.2
2020-07-18T13:00	81.03365	0.42152	0.458	192.4
2020-07-18T13:10	81.03242	0.41988	0.451	191.8
2020-07-18T13:20	81.03119	0.41768	0.459	195.7
2020-07-18T13:30	81.02984	0.41482	0.513	198.2
2020-07-18T13:40	81.02843	0.41160	0.539	199.6
2020-07-18T13:50	81.02704	0.40787	0.542	202.7
2020-07-18T14:00	81.02565	0.40379	0.551	204.6
2020-07-18T14:10	81.02428	0.39955	0.547	205.8
2020-07-18T14:20	81.02293	0.39559	0.536	204.5
2020-07-18T14:30	81.02149	0.39189	0.557	201.9
2020-07-18T14:40	81.02009	0.38801	0.550	203.4
2020-07-18T14:50	81.01865	0.38402	0.567	203.3
2020-07-18T15:00	81.01714	0.37978	0.591	203.8
2020-07-18T15:10	81.01562	0.37526	0.605	204.9
2020-07-18T15:20	81.01408	0.37068	0.610	204.9
2020-07-18T15:30	81.01252	0.36608	0.618	204.8
2020-07-18T15:40	81.01098	0.36146	0.613	205.1
2020-07-18T15:50	81.00945	0.35675	0.610	205.7
2020-07-18T16:00	81.00794	0.35202	0.607	206.0
2020-07-18T16:10	81.00643	0.34714	0.609	206.8
2020-07-18T16:20	81.00493	0.34215	0.608	207.5
2020-07-18T16:30	81.00346	0.33718	0.598	208.0
2020-07-18T16:40	81.00199	0.33248	0.592	206.6
2020-07-18T16:50	81.00053	0.32806	0.583	205.3
2020-07-18T17:00	80.99908	0.32365	0.577	205.5
2020-07-18T17:10	80.99766	0.31937	0.566	205.2
